Operating Unit	Country Name	Planning Cycle	Implementation Year	Mechanism ID	Mechanism Name	Funding Agency	Partner Name	Award Number	Start Date	End Date	Procurement Type	Record Type	GAP	GHP-State	GHP-USAID	Total New Funding Sources	Applied Pipeline Amount	Total Planned Funding	CIRC	HBHC	HKID	HLAB	HMBL	HMIN	HTXD	HTXS	HVAB	HVCT	HVMS	HVOP	HVSI	IDUP	MTCT	OHSS	PDCS	PDTX	HVTB	Gender: Preventing and Responding to Gender-based Violence (GBV)	Water	Prevention among Adolescent Girls & Young Women	Condoms: Commodities	"Condoms: Policy, Tools, and Service Delivery"	Construction	Economic Strengthening	Education	Food and Nutrition: Commodities	"Food and Nutrition: Policy, Tools, and Service Delivery"	Gender: Gender Equality	Human Resources for Health	Key Populations: MSM and TG	Key Populations: SW	Motor Vehicles: Leased	Motor Vehicles: Purchased	Renovation
Asia Region	Kyrgyzstan	2020 COP	FY 2021	102082	Management and Operations	USAID						Management and Operations	0	200000	0	200000	0	200000	0	0	0	0	0	0	0	0	0	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Kyrgyzstan	2020 COP	FY 2021	109082	Management and Operations	HHS/CDC						Management and Operations		826000		826000		826000	0	0	0	0	0	0	0	174740	0	0	551516	0	0	99744	0	0	0	0	0																	
Asia Region	Laos	2020 COP	FY 2021	84507	Meeting Targets and Maintaining Epidemic Control (EpiC) - Laos	USAID	Family Health International	7200AA19CA00002	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	1275000	0	1275000	0	1275000	0	0	0	0	0	0	0	168394	0	373614	0	557949	0	0	0	175043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	879750	0	0	0	0
Asia Region	Laos	2020 COP	FY 2021	84499	"Ministry of Health, Lao PDR"	HHS/CDC	MINISTRY OF HEALTH	GH000082				Implementing Mechanism		350000		350000		350000	0	0	0	37500	0	0	0	97500	0	15000	0	0	25000	0	0	175000	0	0	0																	
Asia Region	Laos	2020 COP	FY 2021	100202	Laos TBD	HHS/CDC	World Health Organization	GH002154	9/30/2018 4:00	9/29/2023 4:00	Cooperative Agreement	Implementing Mechanism		200000		200000		200000	0	0	0	0	0	0	0	40000	0	35000	0	0	62500	0	0	62500	0	0	0												50000					
Asia Region	Laos	2020 COP	FY 2021	109083	Management and Operations	HHS/CDC						Management and Operations	60200	114800		175000		175000	0	0	0	10825	0	0	0	15825	0	2500	105875	0	10825	0	0	29150	0	0	0																	
Asia Region	Nepal	2020 COP	FY 2021	84674	GHSC - PSM	USAID/WCF	"Chemonics International, Inc."	AIDOAAI1500004AIDOAATO1500007	1/11/2016 5:00	11/28/2020 5:00	Contract	Implementing Mechanism		458112		458112		458112	0	49626	0	14178	0	0	0	77984	0	15624	0	300700	0	0	0	0	0	0	0																	
Asia Region	Nepal	2020 COP	FY 2021	84673	Meeting Targets and Maintaining Epidemic Control (EpiC) - Nepal	USAID	Family Health International	7200AA19CA00002	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	5296896	0	5296896	60105	5357001	0	756634	0	256181	0	0	0	1909596	0	1415211	0	859239	80000	0	0	20035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Nepal	2020 COP	FY 2021	84675	GHSC - RTK	USAID/WCF	Remote Medicine Inc.	AIDOAAI1500002AIDOAATO1500004			Contract	Implementing Mechanism		45506		45506		45506	0	0	0	0	0	0	0	0	0	15436	0	30070	0	0	0	0	0	0	0																	
Asia Region	Nepal	2020 COP	FY 2021	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	USAID	TBD	TBDawardUSAID				Implementing Mechanism	0	2593486	0	2593486	0	2593486	0	385957	0	163594	0	0	0	974080	0	311219	0	439497	212499	0	0	106640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Nepal	2020 COP	FY 2021	102103	Management and Operations	USAID						Management and Operations	0	0	0	0	839381	839381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Papua New Guinea	2020 COP	FY 2021	18518	USAID HIV Support Activity	USAID	Family Health International	72049218CA00008	10/1/2018 4:00	9/30/2023 4:00	Grant	Implementing Mechanism	0	2272912	0	2272912	1667936	3940848	0	0	0	0	0	0	0	1174729	0	94066	0	0	194360	0	0	809757	0	0	0	438565	0	0	0	0	0	0	0	0	0	0	273485	0	0	0	0	0
Asia Region	Papua New Guinea	2020 COP	FY 2021	17091	World Health Organization PNG	HHS/CDC	World Health Organization	GH001180	9/30/2013 4:00	9/29/2019 4:00	Cooperative Agreement	Implementing Mechanism					50000	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Asia Region	Papua New Guinea	2020 COP	FY 2021	102111	Management and Operations	USAID						Management and Operations	0	651260	0	651260	348740	1000000	0	0	0	0	0	0	0	228384	0	0	158807	0	0	0	0	264069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Papua New Guinea	2020 COP	FY 2021	109111	Management and Operations	HHS/CDC						Management and Operations					204152	204152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Asia Region	Tajikistan	2020 COP	FY 2021	100192	Tajikistan LEADER for PLHIV	USAID	Central Asian Association of People Living with HIV	AID176A1400001			Contract	Implementing Mechanism	0	0	0	0	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Tajikistan	2020 COP	FY 2021	82198	GHSC-PSM	USAID	"Chemonics International, Inc."	AIDOAAI1500004	1/11/2016 5:00	11/28/2020 5:00	Contract	Implementing Mechanism	0	100000	0	100000	100000	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Tajikistan	2020 COP	FY 2021	81409	FHI 360 Epic	USAID	Family Health International	7200AA19CA00002	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	929777	0	929777	465223	1395000	0	404550	0	0	0	0	0	134850	0	167177	0	48825	0	81375	0	93000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Tajikistan	2020 COP	FY 2021	100178	Tajikistan HIV Flagship Project	USAID	Population Services International	AID176C1600001			Contract	Implementing Mechanism	0	0	0	0	180000	180000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Tajikistan	2020 COP	FY 2021	84876	Tajikistan Republican Clinical Center of Narcology	HHS/CDC	Republican Clinical Centre of Narcology	GH002274				Implementing Mechanism		175000		175000		175000	0	0	0	0	0	0	0	0	0	48611	0	0	0	126389	0	0	0	0	0																	
Asia Region	Tajikistan	2020 COP	FY 2021	100182	Tajikistan Tajikistan - Republican Narcology Center	HHS/CDC	Republican Clinical Centre of Narcology	GH001572			Contract	Implementing Mechanism		10000		10000		10000	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0																	
Asia Region	Tajikistan	2020 COP	FY 2021	84875	Tajikistan AIDS Center	HHS/CDC	TAJIKISTAN AIDS CENTER	GH002273				Implementing Mechanism		300000		300000		300000	0	0	0	33333	0	0	0	133334	0	50000	0	33333	50000	0	0	0	0	0	0																	
Asia Region	Tajikistan	2020 COP	FY 2021	100164	Tajikistan Support to Ministry of Health/Republican AIDS Center of the Republic of Tajikistan	HHS/CDC	TAJIKISTAN AIDS CENTER	GH001563			Contract	Implementing Mechanism		10000		10000		10000	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0																	
Asia Region	Tajikistan	2020 COP	FY 2021	81402	Columbia University-ICAP	HHS/CDC	Trustees Of Columbia University In The City Of New York	GH002185	9/30/2019 4:00	9/29/2024 4:00	Cooperative Agreement	Implementing Mechanism		629100		629100		629100	0	0	0	0	0	0	0	329893	0	107407	0	76720	76720	0	0	38360	0	0	0												31455					
Asia Region	Tajikistan	2020 COP	FY 2021	102140	Management and Operations	USAID						Management and Operations	0	160000	0	160000	0	160000	0	0	0	0	0	0	0	0	0	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Tajikistan	2020 COP	FY 2021	109140	Management and Operations	HHS/CDC						Management and Operations		825900		825900		825900	0	0	0	0	0	0	0	276783	0	0	380059	0	0	169058	0	0	0	0	0																	
Asia Region	Thailand	2020 COP	FY 2021	100200	Thailand Bangkok Metropolitan Administration	HHS/CDC	BANGKOK METROPOLITAN ADMINISTRATION	5NU2GGH001942			Contract	Implementing Mechanism		300000		300000		300000	0	12000	0	7000	0	0	0	119150	0	78100	0	9900	29700	0	0	44150	0	0	0																	
Asia Region	Thailand	2020 COP	FY 2021	81422	Meeting Targets and Maintaining Epidemic Control (EpiC)	USAID	Family Health International	7200AA19CA00002	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	6490000	0	6490000	1500000	7990000	0	7270	0	0	0	0	0	2456289	0	1111003	0	2749529	115035	31268	0	19606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135000	5049850	0	0	0	0
Asia Region	Thailand	2020 COP	FY 2021	100199	Thailand Thailand Ministry of Public Health	HHS/CDC	MINISTRY OF PUBLIC HEALTH	NU2GGH001923			Contract	Implementing Mechanism		1520000		1520000	200000	1720000	0	0	0	15714	0	0	0	595719	0	315905	0	97500	318190	0	0	176972	0	0	0												266333	125000				
Asia Region	Thailand	2020 COP	FY 2021	102142	Management and Operations	USAID						Management and Operations	0	1305000	0	1305000	0	1305000	0	0	0	0	0	0	0	0	0	0	1305000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia Region	Thailand	2020 COP	FY 2021	109142	Management and Operations	HHS/CDC						Management and Operations	1556675	491012		2047687	1732313	3780000	0	0	0	158000	0	0	0	303687	0	244000	122000	0	488000	0	0	732000	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	17275	Voluntary Medical Male Circumcision	HHS/CDC	AFRICAN COMPREHENSIVE HIV AIDS PARTNERSHIP	GGH001314			Contract	Implementing Mechanism		1328000		1328000		1328000	1328000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	84044	Supporting the Provision of Quality Cervical Cancer Screening and Pre-Cancer Treatment Services for Women Living with HIV in Botswana under the President’s Emergency Plan for AIDS Relief (PEPFAR) 	HHS/CDC	B-TECH	GH002233				Implementing Mechanism		1000000		1000000		1000000	0	0	0	0	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	84057	Community-Focused HIV/AIDS Program for Botswana	USAID	BOCAIP	72067421FA00007				Implementing Mechanism	0	765585	0	765585	0	765585	0	0	0	0	0	0	0	626815	0	138770	0	0	0	0	0	0	0	0	0	10479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Botswana	Botswana	2020 COP	FY 2021	17845	Capacity Building through Training and Mentoring for Informatics	HHS/CDC	BOTSWANA HARVARD AIDS INSTITUTE	NU2GGH001488			Contract	Implementing Mechanism					50000	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	84043	Capacity Building and Training	HHS/CDC	BOTSWANA-UNIVERSITY OF MARYLAND SCHOOL OF MEDICINE	GH002232				Implementing Mechanism		15065576		15065576		15065576	0	0	0	0	0	0	100587	8097850	0	1085617	0	3900194	0	0	103676	0	888652	0	889000	276500										276500						
Botswana	Botswana	2020 COP	FY 2021	18220	GHSC-PSM	USAID/WCF	"Chemonics International, Inc."	AIDOAAI1500004AIDOAATO1500007	1/11/2016 5:00	11/28/2020 5:00	Contract	Implementing Mechanism		250003		250003	1129674	1379677	0	0	0	0	0	0	250003	0	0	0	0	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	70014	Accelerating Progress in Communities (APC 2.0)	USAID	Family Health International	72067419LA00003	3/1/2019 5:00	2/29/2024 5:00	Grant	Implementing Mechanism	0	4637824	0	4637824	0	4637824	0	0	0	0	0	0	0	1246948	0	356285	0	3034591	0	0	0	0	0	0	0	426760	0	2279215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Botswana	Botswana	2020 COP	FY 2021	81557	Meeting Targets and Maintaining Epidemic Control (EpiC)	USAID	Family Health International	7200AA19CA00002	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	3126459	0	3126459	0	3126459	0	406700	0	0	0	0	0	440715	573732	292730	0	1362582	0	0	0	0	0	0	50000	161546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Botswana	Botswana	2020 COP	FY 2021	81561	Preventing New HIV Infections and Reduce Vulnerability among OVC and AGYW through OVC and DREAMS Programming	USAID	HOPE WORLDWIDE BOTSWANA	72067420FA00006				Implementing Mechanism	0	2161978	0	2161978	0	2161978	0	165524	899287	0	0	0	0	0	0	0	0	1097167	0	0	0	0	0	0	0	50000	25000	673153	0	0	0	369615	0	0	0	79847	0	0	0	0	0	0
Botswana	Botswana	2020 COP	FY 2021	84058	Expansion of Community-Based Interventions for HIV/AIDS in Botswana	USAID	HUMANA PEOPLE TO PEOPLE BOTSWANA	72067421FA00006				Implementing Mechanism	0	765585	0	765585	0	765585	0	0	0	0	0	0	0	626815	0	138770	0	0	0	0	0	0	0	0	0	10479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Botswana	Botswana	2020 COP	FY 2021	17846	Capacity Building through Training and Mentoring for  Cervical Cancer	HHS/CDC	JHPIEGO CORPORATION	NU2GGH001481			Contract	Implementing Mechanism					50000	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	70001	VMMC/Lab/SABERS	DOD	JHPIEGO CORPORATION	N002441910008	4/5/2019 7:00	4/4/2022 7:00	Grant	Implementing Mechanism		635000		635000		635000	165000	0	0	0	0	0	0	270000	0	0	0	0	200000	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	18252	Quality HIV/AIDS Services through Government of Botswana	HHS/CDC	MINISTRY OF FINANCE AND DEVELOPMENT PLANNING	NU2GGH002027			Contract	Implementing Mechanism		7514148		7514148		7514148	155857	1052100	0	0	0	0	1837028	2091193	0	146943	0	1463558	249305	0	257164	0	0	0	261000	113965		414154								113965						
Botswana	Botswana	2020 COP	FY 2021	17005	Peace Corps HIV/AIDS Activities	PC	Peace Corps	PCSmallGrants			Grant	Implementing Mechanism		240111		240111		240111	0	0	100000	0	0	0	0	0	0	0	0	140111	0	0	0	0	0	0	0	25000										25000						
Botswana	Botswana	2020 COP	FY 2021	17861	Botswana Comprehensive Care and Support for Orphans and Vulnerable Children Project (former OVC TBD)	USAID	Project Concern International 	AID674A1600006			Contract	Implementing Mechanism	0	6450824	0	6450824	0	6450824	0	545005	2584944	0	0	0	0	0	1786295	0	0	753925	780655	0	0	0	0	0	0	250000	0	1372919	0	0	0	909550	96777	0	0	40903	0	0	0	0	0	0
Botswana	Botswana	2020 COP	FY 2021	70017	GHSC-RTK	USAID/WCF	Remote Medicine Inc.	AIDOAAI1500002AIDOAATO1500004			Contract	Implementing Mechanism		42367		42367		42367	0	0	0	0	0	0	0	0	0	42367	0	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	81562	Breaking the Barriers to an HIV Free Generation in Botswana	USAID	STEPPING STONES INTERNATIONAL	72067420FA00002	2/14/2020 5:00	2/13/2023 5:00	Cooperative Agreement	Implementing Mechanism	0	2161978	0	2161978	0	2161978	0	165523	899286	0	0	0	0	0	0	0	0	1097169	0	0	0	0	0	0	0	47790	25000	616077	0	0	0	338276	0	0	0	79847	0	0	0	0	0	0
Botswana	Botswana	2020 COP	FY 2021	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	State/PRM	TBD	TBDawardStatePRM				Implementing Mechanism		450000		450000		450000	0	0	0	0	0	0	0	450000	0	0	0	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	HHS/CDC	TBD	TBDawardHHSCDC				Implementing Mechanism		2450000		2450000		2450000	0	1467900	0	0	0	0	0	120000	0	0	0	0	862100	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	State/SGAC	TBD	TBDawardStateSGAC				Implementing Mechanism		7500000		7500000		7500000	0	0	0	0	0	0	0	2678571	0	2321429	0	2142857	0	0	0	357143	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	84056	Facility-Focused HIV/AIDS Activity for Botswana 	USAID	TEBELOPELE VOLUNTARY COUNSELING AND TESTING	72067421FA00003				Implementing Mechanism	0	850000	0	850000	0	850000	0	0	0	0	0	0	0	850000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Botswana	Botswana	2020 COP	FY 2021	17847	Capacity Building through Training and Mentoring for TB/HIV	HHS/CDC	"Trustees of the University of Pennsylvania, The"	1U2GGH001498			Contract	Implementing Mechanism					50000	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	17274	Capacity Building and Training	HHS/CDC	UNIVERSITY OF MARYLAND	5NU2GGH001490			Contract	Implementing Mechanism					50000	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	18163	Technical assistance to strengthen government health systems	HHS/HRSA	UNIVERSITY OF WASHINGTON	5U91HA06801			Contract	Implementing Mechanism		700000		700000		700000	0	126000	0	250000	0	0	0	250000	0	0	0	0	74000	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	101018	Management and Operations	State						Management and Operations		629431		629431		629431	0	0	0	0	0	0	0	69351	0	0	464723	95357	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	102018	Management and Operations	USAID						Management and Operations	0	3472660	0	3472660	0	3472660	0	569988	42299	0	0	0	0	51568	0	162967	2084661	507936	53241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Botswana	Botswana	2020 COP	FY 2021	104018	Management and Operations	DOD						Management and Operations		174355		174355		174355	0	0	0	0	0	0	0	0	0	0	174355	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	106018	Management and Operations	PC						Management and Operations		3123154		3123154	531643	3654797	0	0	0	0	0	0	0	0	0	0	3123154	0	0	0	0	0	0	0	0																	
Botswana	Botswana	2020 COP	FY 2021	109018	Management and Operations	HHS/CDC						Management and Operations	2196250	617263		2813513	3535132	6348645	0	0	0	0	0	0	0	1160838	0	250464	1243325	53885	105001	0	0	0	0	0	0																	
Burundi	Burundi	2020 COP	FY 2021	81568	SIMS 3rd Party Contractor	USAID	CENTRE D'ETUDES ET DE RECHERCH E EN POPULATION ET DEVELOPPEME	72069518P00001			Contract	Implementing Mechanism	0	200000	0	200000	0	200000	0	0	0	0	0	0	0	78378	0	121622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burundi	Burundi	2020 COP	FY 2021	81572	WIYIZIRE	USAID	CONSEIL POUR L'EDUCATION ET LE DEVELOPPEMENT	72069520FA00001	5/1/2020 4:00	4/30/2023 4:00	Grant	Implementing Mechanism	0	1250000	0	1250000	0	1250000	0	0	1064606	0	0	0	0	0	84270	101124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120000	120000	0	0	0	0	0	0	0	0	0
Burundi	Burundi	2020 COP	FY 2021	18407	GHSC-PSM	USAID/WCF	"Chemonics International, Inc."	AIDOAAI1500004AIDOAATO1500007	1/11/2016 5:00	11/28/2020 5:00	Contract	Implementing Mechanism		5983227		5983227		5983227	0	0	0	160894	0	0	3438296	1021427	0	0	0	139435	0	0	0	536314	0	262259	424602														129994			
Burundi	Burundi	2020 COP	FY 2021	18579	Reaching an AIDS Free Generation (RAFG)	USAID	Family Health International	AID695C1700001			Contract	Implementing Mechanism	0	3600133	0	3600133	0	3600133	0	0	0	200375	0	0	0	1664431	0	397686	0	0	400750	0	135391	133583	534334	133583	0	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burundi	Burundi	2020 COP	FY 2021	83016	Meeting Targets and Maintaining Epidemic Control (EpiC)	USAID	Family Health International	7200AA19CA00002	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	1715000	0	1715000	0	1715000	0	0	0	0	0	0	0	239477	0	773695	0	462350	0	0	0	92107	0	147371	0	155000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burundi	Burundi	2020 COP	FY 2021	81566	TMEC	USAID	JHPIEGO CORPORATION	7200AA19CA00003	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	3221309	0	3221309	0	3221309	0	0	0	135729	0	0	0	1787629	0	495995	0	0	135729	0	123313	67864	0	475050	0	109522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burundi	Burundi	2020 COP	FY 2021	81569	RCAY	USAID	"Pact, Inc."	7200AA19CA00006	4/15/2019 4:00	4/15/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	250000	0	250000	0	250000	0	0	0	0	0	0	34000	85000	0	0	25500	0	0	0	0	105500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burundi	Burundi	2020 COP	FY 2021	81570	Data for Implementation	USAID	"Palladium International, LLC"	7200AA19CA00004	4/15/2019 4:00	4/14/2024 4:00	Cooperative Agreement	Implementing Mechanism	0	600000	0	600000	0	600000	0	0	0	0	0	0	0	0	0	0	0	0	600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burundi	Burundi	2020 COP	FY 2021	70018	"70018 HIV Prevention, Care and Treatment for the Burundi National Defense Forces"	DOD	Population Services International	N002441810008	9/23/2018 7:00	9/22/2021 7:00	Grant	Implementing Mechanism		1822205		1822205		1822205	0	107916	0	17500	0	0	0	359089	0	831176	0	222747	245741	0	0	38036	0	0	0	55620											70000					
Burundi	Burundi	2020 COP	FY 2021	83007	Recency HQ Mechanism - UCSF	HHS/CDC	"Regents of the University of California, San Francisco, The"	GH002170			Cooperative Agreement	Implementing Mechanism					700000	700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Burundi	Burundi	2020 COP	FY 2021	70020	GHSC-RTK	USAID/WCF	Remote Medicine Inc.	AIDOAAI1500002AIDOAATO1500004			Contract	Implementing Mechanism		1519028		1519028		1519028	0	0	0	0	0	0	0	0	0	231135	0	19936	0	0	1267957	0	0	0	0														151122			
Burundi	Burundi	2020 COP	FY 2021	81573	GIR'ITEKA	USAID	SWAA BURUNDI	72069520FA00002				Implementing Mechanism	0	552903	0	552903	47097	600000	0	35095	0	0	0	0	0	202740	0	0	0	273972	0	0	0	41096	0	0	0	552903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burundi	Burundi	2020 COP	FY 2021	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	State/PRM	TBD	TBDawardStatePRM				Implementing Mechanism		250000		250000		250000	0	0	0	0	0	0	40000	100000	0	0	30000	0	0	0	0	80000	0	0	0																	
Burundi	Burundi	2020 COP	FY 2021	Redacted as the Mechanism is to be determined	Redacted as the Mechanism is to be determined	State/SGAC	TBD	TBDawardStateSGAC				Implementing Mechanism		0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Burundi	Burundi	2020 COP	FY 2021	102023	Management and Operations	USAID						Management and Operations	0	2331479	0	2331479	0	2331479	0	46135	150000	0	0	0	0	158405	0	88771	1571276	75271	0	0	0	241621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burundi	Burundi	2020 COP	FY 2021	104023	Management and Operations	DOD						Management and Operations		220000		220000		220000	0	0	0	0	0	0	0	0	0	0	220000	0	0	0	0	0	0	0	0																	
Cameroon	Cameroon	2020 COP	FY 2021	18667	TBD Yaounde Cluster Clinical Services - Centre TBD	HHS/CDC	Cameroon Baptist Convention H ealth Board	NU2GGH002179			Cooperative Agreement	Implementing Mechanism	575119	6297812		6872931	8334720	15207651	0	337397	0	0	0	0	337397	4349722	0	462397	0	0	0	0	337397	0	711224	337397	0	50000	25000															
Cameroon	Cameroon	2020 COP	FY 2021	81579	CARDNO	HHS/CDC	"Cardno Emerging Markets Usa, Ltd."	GH001531	4/1/2015 4:00	9/29/2020 4:00	Contract	Implementing Mechanism					38000	38000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Cameroon	Cameroon	2020 COP	FY 2021	16744	Key Interventions for Developing Systems and Services for Orphans and Vulnerable Children populations in Cameroon (KIDSS)	USAID	Catholic Relief Services - United States Conference Of Catholic Bishops	AID624A1400004			Contract	Implementing Mechanism	0	1800000	0	1800000	5800000	7600000	0	0	1800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131271	94115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cameroon	Cameroon	2020 COP	FY 2021	18195	GHSC-PSM	USAID/WCF	"Chemonics International, Inc."	AIDOAAI1500004AIDOAATO1500007	1/11/2016 5:00	11/28/2020 5:00	Contract	Implementing Mechanism		3089979		3089979	4604849	7694828	0	154499	0	0	0	0	264666	2052818	0	154499	0	0	0	0	154499	0	154499	154499	0																	
